reference_person_id,reference_household_id,source_record_id,primary_source_id,state,state_code,district,district_code,urban_rural,age,age_group,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,employment_type,occupation_group,industry_group,individual_income,household_income,consumption_expenditure,income_band,dwelling_type,house_ownership,electricity,drinking_water,toilet_facility,cooking_fuel,health_insurance,social_group,survey_weight,normalized_reference_weight,calibrated_reference_weight_gender_ur,reference_year,record_quality_flag
PLFS2024_TN_P007105,PLFS2024_TN_HP4_Q3_V1_2_33_03_331_01_01_1_3320_25896_1_1_01,P4|Q3|V1|2|33|03|331|01|01|1|3320|25896|1|1|01_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,69,60+,Female,3,1,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,40703,,,,,,,,,Scheduled Caste,3088436,1.2193111721823442,1.2596791857109386,2024,A
PLFS2024_TN_P007106,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_2_3320_21814_1_2_01,P4|Q5|V1|2|33|03|331|01|01|2|3320|21814|1|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,62,60+,Female,2,2,2,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,25512,,,,,,,,,Others,4632654,1.8289667582735163,1.8895187785664078,2024,A
PLFS2024_TN_P007107,PLFS2024_TN_HP4_Q6_V1_2_33_03_331_02_02_1_3320_24246_1_4_01,P4|Q6|V1|2|33|03|331|02|02|1|3320|24246|1|4|01_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,78,60+,Female,3,1,1,Others,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,12855,,,,,,,,,Other Backward Class,2173165,0.8579631773155229,0.8863679602282553,2024,A
PLFS2024_TN_P007108,PLFS2024_TN_HP4_Q6_V1_2_33_03_331_02_02_1_3320_24246_1_4_02,P4|Q6|V1|2|33|03|331|02|02|1|3320|24246|1|4|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,74,60+,Female,3,1,2,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,24920,,,,,,,,,Other Backward Class,2173165,0.8579631773155229,0.8863679602282553,2024,A
PLFS2024_TN_P007109,PLFS2024_TN_HP4_Q3_V1_2_33_03_331_02_02_2_3320_25102_1_3_01,P4|Q3|V1|2|33|03|331|02|02|2|3320|25102|1|3|01_04,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,65,60+,Female,3,7,4,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,,,,0,,18567,,,,,,,,,Other Backward Class,2900693,1.1451904400710005,1.1831045215887328,2024,A
PLFS2024_TN_P007110,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_1_3320_20757_1_2_01,P4|Q4|V1|2|33|03|331|02|02|1|3320|20757|1|2|01_04,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,65,60+,Female,3,7,4,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,,,,0,,8350,,,,,,,,,Other Backward Class,1969460,0.7775406649728988,0.8032828813970129,2024,A
PLFS2024_TN_P007111,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_1_3320_20757_1_2_02,P4|Q4|V1|2|33|03|331|02|02|1|3320|20757|1|2|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,60,60+,Female,2,2,2,Others,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,12383,,,,,,,,,Other Backward Class,1969460,0.7775406649728988,0.8032828813970129,2024,A
PLFS2024_TN_P007112,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_2_3320_21168_1_2_01,P4|Q5|V1|2|33|03|331|02|02|2|3320|21168|1|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,62,60+,Female,3,7,2,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,16963,,,,,,,,,Other Backward Class,3686297,1.4553460444322819,1.5035285183985279,2024,A
PLFS2024_TN_P007113,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_2_3320_21168_1_2_02,P4|Q5|V1|2|33|03|331|02|02|2|3320|21168|1|2|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,67,60+,Female,2,2,2,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,18632,,,,,,,,,Scheduled Caste,3686297,1.4553460444322819,1.5035285183985279,2024,A
PLFS2024_TN_P007114,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_01_01_1_3320_25537_1_1_02,P4|Q4|V1|2|33|03|331|01|01|1|3320|25537|1|1|02_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,64,60+,Female,2,1,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,,,,0,,26043,,,,,,,,,Scheduled Caste,906697,0.35796298899644186,0.36981415144964985,2024,A
PLFS2024_TN_P007115,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_01_01_2_3320_25968_1_2_01,P4|Q4|V1|2|33|03|331|01|01|2|3320|25968|1|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,63,60+,Female,3,7,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,25550,,,,,,,,,Other Backward Class,3373713,1.3319382213640862,1.3760350043395453,2024,A
PLFS2024_TN_P007116,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_1_3320_20757_1_3_01,P4|Q4|V1|2|33|03|331|02|02|1|3320|20757|1|3|01_01,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,65,60+,Female,3,1,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,,,,0,,18408,,,,,,,,,Other Backward Class,1406757,0.5553861328665117,0.5737734284450651,2024,A
PLFS2024_TN_P007117,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_1_3320_24943_1_1_02,P4|Q5|V1|2|33|03|331|01|01|1|3320|24943|1|1|02_05,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,85,60+,Female,3,7,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,,,,0,,11493,,,,,,,,,Other Backward Class,1232132,0.4864443728810881,0.5025491978620863,2024,A
PLFS2024_TN_P007118,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_2_3320_21898_1_1_01,P4|Q5|V1|2|33|03|331|01|01|2|3320|21898|1|1|01_05,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,62,60+,Female,3,7,5,Self-employed in agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,,,,0,,27287,,,,,,,,,Other Backward Class,643424,0.25402309507150306,0.2624330957115106,2024,A
PLFS2024_TN_P007119,PLFS2024_TN_HP4_Q3_V1_2_33_03_331_01_01_1_3320_25896_1_3_01,P4|Q3|V1|2|33|03|331|01|01|1|3320|25896|1|3|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,66,60+,Female,2,2,2,Others,Literate,Primary,Not in labour force,Not in labour force,,,,0,,7313,,,,,,,,,Other Backward Class,1497423,0.591180971010182,0.6107533344724744,2024,A
PLFS2024_TN_P007120,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_01_01_2_3320_25968_2_2_01,P4|Q4|V1|2|33|03|331|01|01|2|3320|25968|2|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,40,25-44,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,,251,62099,70000,,28033,,,,,,,,,Other Backward Class,6615123,2.611643362290941,2.698107635715197,2024,A
PLFS2024_TN_P007121,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_2_3320_25418_1_1_01,P4|Q5|V1|2|33|03|331|01|01|2|3320|25418|1|1|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,44,25-44,Female,2,2,5,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,14167,,,,,,,,,Other Backward Class,540054,0.21321273155142723,0.22027161416326427,2024,A
PLFS2024_TN_P007122,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_2_3320_25418_1_1_02,P4|Q5|V1|2|33|03|331|01|01|2|3320|25418|1|1|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,40,25-44,Female,2,2,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,,911,97001,11500,,11920,,,,,,,,,Other Backward Class,540054,0.21321273155142723,0.22027161416326427,2024,A
PLFS2024_TN_P007123,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_1_3320_20757_1_1_01,P4|Q4|V1|2|33|03|331|02|02|1|3320|20757|1|1|01_04,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,25,25-44,Female,2,4,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,21875,,,,,,,,,Other Backward Class,1266081,0.499847401140187,0.5163959632396756,2024,A
PLFS2024_TN_P007124,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_1_3320_20757_1_1_01,P4|Q4|V1|2|33|03|331|02|02|1|3320|20757|1|1|01_05,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,26,25-44,Female,1,5,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,21875,,,,,,,,,Other Backward Class,1266081,0.499847401140187,0.5163959632396756,2024,A
PLFS2024_TN_P007125,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_1_3320_20757_1_1_02,P4|Q4|V1|2|33|03|331|02|02|1|3320|20757|1|1|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,28,25-44,Female,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,,241,47300,12000,,17100,,,,,,,,,Other Backward Class,1266081,0.499847401140187,0.5163959632396756,2024,A
PLFS2024_TN_P007126,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_2_3320_25573_1_4_01,P4|Q5|V1|2|33|03|331|02|02|2|3320|25573|1|4|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,41,25-44,Female,2,4,5,Self-employed in non-agriculture,Literate,Middle,Not in labour force,Not in labour force,,,,0,,10283,,,,,,,,,Other Backward Class,3180968,1.2558427050955652,1.2974201764299318,2024,A
PLFS2024_TN_P007127,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_2_3320_25573_1_4_02,P4|Q5|V1|2|33|03|331|02|02|2|3320|25573|1|4|02_05,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,25,25-44,Female,1,8,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,21500,,,,,,,,,Scheduled Caste,3180968,1.2558427050955652,1.2974201764299318,2024,A
PLFS2024_TN_P007128,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_2_3320_21168_1_1_02,P4|Q5|V1|2|33|03|331|02|02|2|3320|21168|1|1|02_05,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,26,25-44,Female,1,5,6,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,,251,62020,25000,,38013,,,,,,,,,Other Backward Class,3142417,1.2406228122440373,1.2816963951087899,2024,A
PLFS2024_TN_P007129,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_1_3320_24943_1_4_02,P4|Q5|V1|2|33|03|331|01|01|1|3320|24943|1|4|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,36,25-44,Female,2,2,4,Regular wage/salary earning,Literate,Middle,Not in labour force,Not in labour force,,,,0,,15487,,,,,,,,,Other Backward Class,2399415,0.9472864311262722,0.978648459408779,2024,A
PLFS2024_TN_P007130,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_2_3320_21898_1_4_02,P4|Q5|V1|2|33|03|331|01|01|2|3320|21898|1|4|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,33,25-44,Female,2,2,2,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,,512,97002,12500,,9107,,,,,,,,,Other Backward Class,1608560,0.6350577376787577,0.6560827392787766,2024,A
PLFS2024_TN_P007131,PLFS2024_TN_HP4_Q3_V1_2_33_03_331_01_01_1_3320_25896_2_3_01,P4|Q3|V1|2|33|03|331|01|01|1|3320|25896|2|3|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,34,25-44,Female,2,2,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,22703,,,,,,,,,Other Backward Class,4866626,1.9213386492817313,1.9849488468725536,2024,A
PLFS2024_TN_P007132,PLFS2024_TN_HP4_Q3_V1_2_33_03_331_01_01_1_3320_25896_1_1_01,P4|Q3|V1|2|33|03|331|01|01|1|3320|25896|1|1|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,38,25-44,Female,2,4,5,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,40703,,,,,,,,,Scheduled Caste,3088436,1.2193111721823442,1.2596791857109386,2024,A
PLFS2024_TN_P007133,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_2_3320_21814_1_2_02,P4|Q5|V1|2|33|03|331|01|01|2|3320|21814|1|2|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,34,25-44,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,20930,,,,,,,,,Other Backward Class,4632654,1.8289667582735163,1.8895187785664078,2024,A
PLFS2024_TN_P007134,PLFS2024_TN_HP4_Q3_V1_2_33_03_331_02_02_2_3320_25102_1_3_01,P4|Q3|V1|2|33|03|331|02|02|2|3320|25102|1|3|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,30,25-44,Female,2,2,4,Self-employed in agriculture,Literate,Secondary,Employed,Employed,,521,47212,0,,18567,,,,,,,,,Other Backward Class,2900693,1.1451904400710005,1.1831045215887328,2024,A
PLFS2024_TN_P007135,PLFS2024_TN_HP4_Q3_V1_2_33_03_331_02_02_2_3320_25102_1_3_02,P4|Q3|V1|2|33|03|331|02|02|2|3320|25102|1|3|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,40,25-44,Female,2,2,3,Regular wage/salary earning,Illiterate,Not literate,Employed,Employed,,931,41001,0,,15317,,,,,,,,,Other Backward Class,2900693,1.1451904400710005,1.1831045215887328,2024,A
PLFS2024_TN_P007136,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_1_3320_22954_1_4_01,P4|Q5|V1|2|33|03|331|02|02|1|3320|22954|1|4|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,28,25-44,Female,2,2,6,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,17707,,,,,,,,,Other Backward Class,1466410,0.5789370723563355,0.5981040742687812,2024,A
PLFS2024_TN_P007137,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_1_3320_21024_1_1_01,P4|Q5|V1|2|33|03|331|02|02|1|3320|21024|1|1|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,44,25-44,Female,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,32923,,,,,,,,,Others,1895238,0.7482379001360305,0.7730099832304855,2024,A
PLFS2024_TN_P007138,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_1_3320_21024_1_1_02,P4|Q5|V1|2|33|03|331|02|02|1|3320|21024|1|1|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,32,25-44,Female,2,3,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,,251,62020,52500,,38693,,,,,,,,,Other Backward Class,1895238,0.7482379001360305,0.7730099832304855,2024,A
PLFS2024_TN_P007139,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_2_3320_25418_1_2_02,P4|Q5|V1|2|33|03|331|01|01|2|3320|25418|1|2|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,26,25-44,Female,2,2,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,,251,62020,25000,,15500,,,,,,,,,Other Backward Class,1485149,0.5863352091658809,0.6057471428837816,2024,A
PLFS2024_TN_P007140,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_2_3320_23741_1_4_02,P4|Q4|V1|2|33|03|331|02|02|2|3320|23741|1|4|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,27,25-44,Female,2,2,4,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,7967,,,,,,,,,Other Backward Class,2547549,1.0057695731373286,1.0390678161628462,2024,A
PLFS2024_TN_P007141,PLFS2024_TN_HP4_Q3_V1_2_33_03_331_01_01_1_3320_25896_1_2_01,P4|Q3|V1|2|33|03|331|01|01|1|3320|25896|1|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,34,25-44,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,30610,,,,,,,,,Other Backward Class,5428160,2.1430316614601415,2.213981500250835,2024,A
PLFS2024_TN_P007142,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_01_01_1_3320_25537_1_1_02,P4|Q4|V1|2|33|03|331|01|01|1|3320|25537|1|1|02_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,42,25-44,Female,2,4,5,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,,,,0,,26043,,,,,,,,,Scheduled Caste,906697,0.35796298899644186,0.36981415144964985,2024,A
PLFS2024_TN_P007143,PLFS2024_TN_HP4_Q3_V1_2_33_03_331_02_02_2_3320_25102_1_4_01,P4|Q3|V1|2|33|03|331|02|02|2|3320|25102|1|4|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,30,25-44,Female,2,2,5,Self-employed in agriculture,Literate,Primary,Not in labour force,Not in labour force,,,,0,,20750,,,,,,,,,Other Backward Class,3444573,1.359913672259245,1.4049366448784708,2024,A
PLFS2024_TN_P007144,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_2_3320_24298_1_2_01,P4|Q4|V1|2|33|03|331|02|02|2|3320|24298|1|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,41,25-44,Female,2,2,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,16350,,,,,,,,,Other Backward Class,4426818,1.7477029294496957,1.8055645295970275,2024,A
PLFS2024_TN_P007145,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_2_3320_24298_1_2_02,P4|Q4|V1|2|33|03|331|02|02|2|3320|24298|1|2|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,28,25-44,Female,2,2,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,22953,,,,,,,,,Other Backward Class,4426818,1.7477029294496957,1.8055645295970275,2024,A
PLFS2024_TN_P007146,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_1_3320_21024_1_2_01,P4|Q5|V1|2|33|03|331|02|02|1|3320|21024|1|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,33,25-44,Female,2,2,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,33907,,,,,,,,,Other Backward Class,2000529,0.78980667236581,0.8159549822988459,2024,A
PLFS2024_TN_P007147,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_1_3320_21024_1_2_02,P4|Q5|V1|2|33|03|331|02|02|1|3320|21024|1|2|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,36,25-44,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,36418,,,,,,,,,Other Backward Class,2000529,0.78980667236581,0.8159549822988459,2024,A
PLFS2024_TN_P007148,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_01_01_2_3320_25968_2_4_01,P4|Q4|V1|2|33|03|331|01|01|2|3320|25968|2|4|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,40,25-44,Female,2,2,3,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,,,,0,,23567,,,,,,,,,Other Backward Class,4630586,1.8281503141237676,1.888675304213677,2024,A
PLFS2024_TN_P007149,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_2_3320_25573_1_1_01,P4|Q5|V1|2|33|03|331|02|02|2|3320|25573|1|1|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,31,25-44,Female,2,2,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,12483,,,,,,,,,Other Backward Class,1849400,0.7301411076137008,0.7543140560639139,2024,A
PLFS2024_TN_P007150,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_2_3320_25573_1_1_02,P4|Q5|V1|2|33|03|331|02|02|2|3320|25573|1|1|02_04,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,32,25-44,Female,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,,,,0,,24037,,,,,,,,,Other Backward Class,1849400,0.7301411076137008,0.7543140560639139,2024,A
PLFS2024_TN_P007151,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_02_02_1_3320_20757_1_3_01,P4|Q4|V1|2|33|03|331|02|02|1|3320|20757|1|3|01_03,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,28,25-44,Female,2,4,3,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,,241,47721,10000,,18408,,,,,,,,,Other Backward Class,1406757,0.5553861328665117,0.5737734284450651,2024,A
PLFS2024_TN_P007152,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_1_3320_24943_1_1_02,P4|Q5|V1|2|33|03|331|01|01|1|3320|24943|1|1|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,38,25-44,Female,2,2,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,,,,0,,11493,,,,,,,,,Other Backward Class,1232132,0.4864443728810881,0.5025491978620863,2024,A
PLFS2024_TN_P007153,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_2_3320_21898_1_1_01,P4|Q5|V1|2|33|03|331|01|01|2|3320|21898|1|1|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,42,25-44,Female,2,2,5,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,,,,0,,27287,,,,,,,,,Other Backward Class,643424,0.25402309507150306,0.2624330957115106,2024,A
PLFS2024_TN_P007154,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_01_01_2_3320_21898_1_1_02,P4|Q5|V1|2|33|03|331|01|01|2|3320|21898|1|1|02_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,28,25-44,Female,2,2,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,26522,,,,,,,,,Other Backward Class,643424,0.25402309507150306,0.2624330957115106,2024,A
PLFS2024_TN_P007155,PLFS2024_TN_HP4_Q6_V1_2_33_03_331_02_02_1_3320_24246_1_1_01,P4|Q6|V1|2|33|03|331|02|02|1|3320|24246|1|1|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,44,25-44,Female,2,2,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,29700,,,,,,,,,Other Backward Class,2117443,0.8359641923482628,0.8636406498400248,2024,A
PLFS2024_TN_P007156,PLFS2024_TN_HP4_Q4_V1_2_33_03_331_01_01_1_3320_25537_1_2_01,P4|Q4|V1|2|33|03|331|01|01|1|3320|25537|1|2|01_02,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,27,25-44,Female,2,2,7,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,,,,0,,26430,,,,,,,,,Others,3929019,1.5511724259193655,1.6025274457890033,2024,A
PLFS2024_TN_P007157,PLFS2024_TN_HP4_Q5_V1_2_33_03_331_02_02_1_3320_22954_1_1_01,P4|Q5|V1|2|33|03|331|02|02|1|3320|22954|1|1|01_04,SRC_PLFS_2024_OPENCITY_PUBLIC_MIRROR,Tamil Nadu,33,Kancheepuram,03,Urban,39,25-44,Female,2,4,5,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,,,,0,,26125,,,,,,,,,Other Backward Class,1683656,0.6647055567646009,0.6867121154841273,2024,A
